name,city,kind,item_id,place_id,primary_type,business_status,is_lodging,lodging_types,all_types
Ubud Coffee Roastery,Ubud,Cafe,65fa86d0e0379bf78d5247b0,ChIJsaCfQmw90i0R0jUeLLvA7zc,Coffee Shop,OPERATIONAL,,,"coffee_shop, coffee_roastery, cafe, food_store, store, food, point_of_interest, establishment"
Ubud.Space Coworking and Coffee,Ubud,Coworking Space,65fa86d0e0379bf78d5247a6,ChIJY3j-wTY90i0R4GXUE4P7lio,Coworking Space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
Ulu Artisan Ungasan,Uluwatu (Ungasan),Cafe,65fa86d0e0379bf78d5247ad,ChIJLcbe0m1b0i0R6djTTMkCQyU,Restaurant,OPERATIONAL,,,"restaurant, cocktail_bar, australian_restaurant, family_restaurant, mediterranean_restaurant, bar, coffee_shop, cafe, italian_restaurant, bakery, food_store, european_restaurant, store, food, point_of_interest, establishment"
Ulu Garden,Uluwatu (Ungasan),Cafe,65fa86d0e0379bf78d5247ae,ChIJtyJyXP9P0i0RUiHHL26xoUM,Restaurant,OPERATIONAL,,,"restaurant, food, point_of_interest, establishment"
Uncommon Borough - Flexible Office Work Space,Borough,Coworking Space,6809cff8e55fef2e1e088016,ChIJq6pq8FgDdkgR00mfXSJQ_lE,Real estate agency,OPERATIONAL,,,"coworking_space, real_estate_agency, event_venue, service, point_of_interest, establishment"
Uncommon Fulham - Flexible Office Work Space,Fulham,Coworking Space,6809cfffe45574f02ae15494,ChIJYeZo30cPdkgRkjoJ2pQR-v8,Coworking space,OPERATIONAL,,,"coworking_space, real_estate_agency, event_venue, service, point_of_interest, establishment"
Uncommon Highbury - Flexible Office Work Space,Higbury,Coworking Space,6809d0009b273d029c33aa58,ChIJLYKV53AbdkgRRrGVI9jBLZ4,Coworking space,OPERATIONAL,,,"coworking_space, real_estate_agency, point_of_interest, service, establishment"
Uncommon Holborn - Flexible Office Work Space,Holborn,Coworking Space,6809d001709fce94fc7067f1,ChIJj7Q4hzUbdkgRcWBnl6bCP8o,Real estate agency,OPERATIONAL,,,"coworking_space, event_venue, real_estate_agency, point_of_interest, service, establishment"
Uncommon Liverpool Street - Flexible Office Work Space,Liverpool Streeet,Coworking Space,6809d003744673d0e5f5ad21,ChIJ81XC488ddkgR1m3RFl2ybHA,Coworking space,OPERATIONAL,,,"coworking_space, real_estate_agency, point_of_interest, service, establishment"
Urban Bistro,Old Town,Cafe,66838ea3a0e10752e40fde2c,ChIJUfKk3FyJbEcRXCEfhJGjJQQ,Bistro,OPERATIONAL,,,"bistro, breakfast_restaurant, cafe, restaurant, food, point_of_interest, establishment"
Urban Bites Cafe,Berawa,Cafe,65fa86d0e0379bf78d5245ae,ChIJxaHhO2U50i0RhMezgLsUngs,Cafe,OPERATIONAL,,,"cafe, food, point_of_interest, establishment"
Urban House,Old Town,Cafe,66838ea39e72c94ab3c62c89,ChIJkQyABbmxt4kRm0mIT87zy9A,Real Estate Agency,OPERATIONAL,YES,apartment_complex,"apartment_building, real_estate_agency, apartment_complex, service, point_of_interest, establishment"
Us&Co Monument,City of London,Coworking Space,6809cff9ad3417de7779e4fa,ChIJZ6DtBU4DdkgRHdPqrVSBKCA,Real estate agency,OPERATIONAL,,,"coworking_space, real_estate_agency, event_venue, service, point_of_interest, establishment"
Us&Co Stratford | Coworking & Meeting Rooms,Stratford,Coworking Space,6809d009744673d0e5f5afe4,ChIJbzw-Df4ddkgRkGakk_oBuG8,Real estate agency,OPERATIONAL,,,"business_center, coworking_space, real_estate_agency, event_venue, service, point_of_interest, establishment"
VAPIANO Oldenburg Kasinoplatz,Oldenburg,Cafe,6749620e2c1fc7a5bd3f8942,ChIJoZ3J7QjftkcR2uXYUExbzEM,Restaurant,OPERATIONAL,,,"restaurant, italian_restaurant, european_restaurant, food, point_of_interest, establishment"
VCR,Bukit Bintang,Cafe,664d020b64a89e11b9bc2595,ChIJPYhalddJzDERgRWIgOgOTvA,Cafe,OPERATIONAL,,,"cafe, brunch_restaurant, coffee_shop, breakfast_restaurant, food_store, store, restaurant, food, point_of_interest, establishment"
VERSE baR＆cafe,Da’an District,Cafe,67c19547158419155ebd60e7,ChIJN_eNBA6rQjQRgfX7_2Nih_A,Coffee shop,CLOSED_PERMANENTLY,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
Vagga Bar Cafe,Haad Yao,Cafe,67a956443ca0442425c77d5a,ChIJh_D8_cABVTARZxkGduGa-Yg,Bar,OPERATIONAL,YES,"hotel, lodging","bar, candy_store, cafe, dessert_shop, confectionery, hotel, food_store, lodging, store, restaurant, food, point_of_interest, establishment"
ViOS Autograph Athens,Athens,Coworking Space,66df1faf92b716c215bfd0fa,ChIJcx435xSZoRQRwI4V7ig0cCk,Real Estate Agency,OPERATIONAL,,,"real_estate_agency, service, point_of_interest, establishment"
ViOS Co-Lab Athens,Athens,Coworking Space,66df1faf587225f8f7da6501,ChIJdTyL3S69oRQR3MrMxq0UxoM,Real Estate Agency,OPERATIONAL,,,"real_estate_agency, point_of_interest, service, establishment"
ViOS Downtown Athens,Athens,Coworking Space,66df1fafd45c3b9c49f31f0d,ChIJdTyL3S69oRQR3MrMxq0UxoM,Real Estate Agency,OPERATIONAL,,,"real_estate_agency, point_of_interest, service, establishment"
Vits Kaffee,Altstadt-Lehel,Cafe,66bbc200c03c05268b843f63,ChIJOSqGc2LfnUcRVPRBh7gAEfU,Cafe,OPERATIONAL,,,"cafe, coffee_roastery, coffee_shop, food_store, food, store, point_of_interest, establishment"
Vogelmaier Kaffeerösterei,Bogenhausen,Cafe,66c1ffe63562faa7756f381a,ChIJeWcbCHx1nkcRsZ5RM2eEvL8,Coffee roastery,OPERATIONAL,,,"coffee_roastery, coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
W8 X Viangpha Cafe,Old City,Cafe,660a663675d51e3272f5c3ab,ChIJTdHOuiw72jARipMP8utmxAw,Coffee Shop,CLOSED_PERMANENTLY,,,"coffee_shop, cafe, food_store, food, store, point_of_interest, establishment"
WAKO BAKE Suthep,Suthep,Cafe,67dbb8224c5a803673f3d1d2,ChIJc549XGc62jARVorTrk_mPAw,Restaurant,OPERATIONAL,,,"restaurant, japanese_curry_restaurant, coworking_space, brunch_restaurant, coffee_shop, cafe, bakery, event_venue, food_store, store, japanese_restaurant, service, food, point_of_interest, establishment"
WAKO BAKE at Old Town Chiang Mai,Old City,Cafe,67dbb821911faea0a711562c,ChIJp-bwSfU72jARuHBisujgBMQ,Restaurant,CLOSED_PERMANENTLY,,,"restaurant, thai_restaurant, sandwich_shop, coffee_shop, deli, cafe, japanese_curry_restaurant, japanese_restaurant, point_of_interest, food_store, store, food, establishment"
WOLFOX SAVOY LONDON,Covent Garden,Cafe,6809cffd84cf6fe0ca12c631,ChIJFebJXtYFdkgR1NSIe5mH5kU,Italian restaurant,OPERATIONAL,,,"italian_restaurant, brunch_restaurant, wine_bar, mediterranean_restaurant, coffee_shop, cafe, breakfast_restaurant, european_restaurant, bar, event_venue, restaurant, point_of_interest, food_store, store, food, establishment"
WONDERLUST - Coffee & Souvenir,Hai Chau,Cafe,67c19546254b014e0389f7c9,ChIJQRIRJDIYQjER4JvYKu_Qnak,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
WORX Gower House,Colombo 5,Coworking Space,67dbb822f75acbcb4abf5edb,ChIJlSuzNChb4joRoqQqO0C1Tsc,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
WORX Havelock House,Colombo 5,Coworking Space,67dbb8220c22857f902f7e94,ChIJwR1ZEa9b4joRGS-NVgpGkgc,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
WORX Jawatte House,Colombo 5,Coworking Space,67c195476a9fcf2d19dd3f50,ChIJe2FWgaFb4joRnuRe2Eb1ih4,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
WORX Nawala House,Kotte,Coworking Space,67dbb822a75607567a5103ac,ChIJVdsqS01b4joRP7Yk4KiUbYA,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
Warung Café & Restaurant,Srithanu,Cafe,6784e21b28014e1b748e80f8,ChIJ6QgiSTQBVTARsvlNAtOamuQ,Cafe,OPERATIONAL,,,"cafe, point_of_interest, food, establishment"
WatchHouse Hanover,Mayfair,Cafe,6809d003e55fef2e1e088919,ChIJGYh5zF4FdkgRbF1Qs98MEVc,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, food, store, point_of_interest, establishment"
WatchHouse Marylebone,Marylebone,Cafe,6809d0037e404065049f6df8,ChIJD1xcEigbdkgR_rS0GDp6t9M,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
WatchHouse Somerset House,Covent Garden,Cafe,6809cffd00ffd0361151c758,ChIJD3EFm1gFdkgRiPW6GgLcdM0,Cafe,OPERATIONAL,,,"cafe, coffee_shop, restaurant, point_of_interest, food_store, store, food, establishment"
Watercress Cafe,Ubud,Cafe,65fa86d0e0379bf78d5247ba,ChIJLS7Y2mw90i0R2rbAvAiYWXU,Cafe,OPERATIONAL,,,"cafe, acai_shop, breakfast_restaurant, brazilian_restaurant, western_restaurant, brunch_restaurant, bar, coffee_shop, event_venue, food_store, store, restaurant, food, point_of_interest, establishment"
Werklab Inc,Strathcona,Coworking Space,6749620d16ec5811acf144d6,ChIJp-BR1WpxhlQRBqWBOUp6wDg,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
WerkzeugH,Margareten,Cafe,6676cf056b3b94617753b1b6,ChIJc0XzPSiobUcRDLMKFRzNaAE,Bar,OPERATIONAL,,,"bar, cafe, restaurant, food, point_of_interest, establishment"
What's cup!,Haad Yao,Cafe,6784e211b2a7feb5e79c79db,ChIJ_YBYXpMBVTAR2Uu0odsMso4,Cafe,OPERATIONAL,,,"cafe, food, point_of_interest, establishment"
WinPlace Coworking Space,District 1,Coworking Space,67dbb828186cec74323ab9fa,ChIJDWHQ8aUpdTERKdVHXo3zxNQ,Coworking space,OPERATIONAL,,,"coworking_space, business_center, real_estate_agency, service, point_of_interest, establishment"
Work.Life Aldersgate Street,City of London,Coworking Space,67d52fa9a79f0c901cbad1ae,ChIJTciSpogbdkgRYlWk5GOM9bM,Real estate agency,OPERATIONAL,,,"business_center, coworking_space, real_estate_agency, event_venue, point_of_interest, service, establishment"
Work.Life Bermondsey,Bermondsey,Coworking Space,67d52fadc13128f252051c2a,ChIJC9BYx0QDdkgRM8cEOlJ-cgQ,Real estate agency,OPERATIONAL,,,"business_center, coworking_space, real_estate_agency, event_venue, service, point_of_interest, establishment"
Work.Life Borough,Borough,Coworking Space,67d52fadb214ed85a9e6d0ab,ChIJpe9mkTwDdkgR2_1uihrNRPA,Real estate agency,OPERATIONAL,,,"coworking_space, real_estate_agency, event_venue, service, point_of_interest, establishment"
Work.Life Camden,Camden Town,Coworking Space,67d52fad191e39fba6dbd531,ChIJXcTRiOEadkgR9d2Yly1rmgg,Real estate agency,OPERATIONAL,,,"coworking_space, business_center, real_estate_agency, event_venue, point_of_interest, service, establishment"
Work.Life Camden Coworking,Camden Town,Coworking Space,6809cffccca1f7b77befde5b,ChIJXcTRiOEadkgR9d2Yly1rmgg,Real estate agency,OPERATIONAL,,,"coworking_space, business_center, real_estate_agency, event_venue, point_of_interest, service, establishment"
Work.Life Fitzrovia,Fitzrovia,Coworking Space,67d52fa9c56b4eec49f572c5,ChIJLzEW52YbdkgR_Tojdlgd8Kw,Real estate agency,OPERATIONAL,,,"coworking_space, business_center, event_venue, real_estate_agency, point_of_interest, service, establishment"
Work.Life Hammersmith,Hammersmith,Coworking Space,67d52fa9dc72582cf7c0ff3d,ChIJETPoyBUFdkgRY26DzxaFpbI,Real estate agency,OPERATIONAL,,,"business_center, coworking_space, real_estate_agency, service, point_of_interest, establishment"
Work.Life Holborn,Holborn,Coworking Space,67d52fa931f06ae8f08f122c,ChIJs0Z1xXQbdkgRc_BWuIqnpmU,Real estate agency,OPERATIONAL,,,"business_center, coworking_space, real_estate_agency, event_venue, point_of_interest, service, establishment"
Work.Life Liverpool Street,Liverpool Street,Coworking Space,67d52fa9ae483e2d920987e2,ChIJN786tG0ddkgRTWFksnCiuP4,Real estate agency,OPERATIONAL,,,"business_center, coworking_space, real_estate_agency, event_venue, service, point_of_interest, establishment"
Work.Life Old Street,Old Street,Coworking Space,67d52fa930406223ba184320,ChIJ8W9jXKUcdkgRD6fdbTPxsTU,Real estate agency,OPERATIONAL,,,"coworking_space, real_estate_agency, event_venue, service, point_of_interest, establishment"
Work.Life Soho,Soho,Coworking Space,67d52fb2fff86e042a2beefa,ChIJD9k1GngbdkgROGKcFvyQx9I,Real estate agency,OPERATIONAL,,,"business_center, coworking_space, real_estate_agency, event_venue, point_of_interest, service, establishment"
Work.Life St Cross Street,Holborn,Coworking Space,67d52facff9f765cf4c76f61,ChIJiVpt67UbdkgRIOkPnexx6f8,Real estate agency,OPERATIONAL,,,"business_center, coworking_space, real_estate_agency, event_venue, service, point_of_interest, establishment"
WorkFlow Thao Dien - Working Space,District 2,Coworking Space,67dbb8283caa81895e3f0c19,ChIJkfsaXES_aIYRzc8XE6wZZ2E,Coffee shop,OPERATIONAL,,,"coffee_shop, coworking_space, cafe, point_of_interest, food_store, store, food, establishment"
WorkFlow Thao Dien Cafe,District 2,Cafe,67dbb8284d8a2c443942e9c1,ChIJkfsaXES_aIYRzc8XE6wZZ2E,Coffee shop,OPERATIONAL,,,"coffee_shop, coworking_space, cafe, food_store, store, food, point_of_interest, establishment"
WorkStories Serviced Office,Khlong Toei,Coworking Space,674b37a4019791da08eabeb1,ChIJmwKkvUmf4jARt5CiXsiLvUc,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
WorkWize Coworking Space,Huai Khwang,Coworking Space,674b37a49ddadf84a13c1c1f,ChIJnSpbitSf4jARckFoWOuUR-s,Real estate agency,OPERATIONAL,,,"coworking_space, real_estate_agency, event_venue, point_of_interest, service, establishment"
Workin'CV,Praia,Coworking Space,676736d025a33401d6527468,ChIJHf-p1Q90k4MR_orddD1A3bQ,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
Working on Air,Gili Air,Coworking Space,6613fb8149a091e1a4d49da8,ChIJC2RMFendzS0Rw8OdOgZL16w,Coworking Space,OPERATIONAL,,,"coworking_space, cafe, internet_cafe, service, food, point_of_interest, establishment"
Workland Fahle,Ulemiste,Coworking Space,67dbb82e89928f8e5c836e5c,ChIJx4i5HxeVkkYR7gxm0ZO02CU,Real estate agency,OPERATIONAL,,,"coworking_space, real_estate_agency, point_of_interest, service, establishment"
Workshop17 Kloof Street,Gardens,Coworking Space,67d81020f5512df966898e94,ChIJhZ7xY1pnzB0R0oal5T5yr0w,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
Workspace 6,Centrum,Coworking Space,6840bf20edd5a1245b84305b,ChIJf7bpI8wJxkcRKhCAw-fiqm0,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
Woyton Oldenburg Haarenstraße,Oldenburg,Cafe,6749620ed55091acf47cbffc,ChIJDaa52gfftkcRq7nGgjjSORk,Cafe,OPERATIONAL,,,"cafe, coffee_shop, food_store, store, food, point_of_interest, establishment"
Wrkhub by Tutmak,Ubud,Coworking Space,65fa86d0e0379bf78d5247aa,ChIJRTIhAaw90i0RFI6q0aHUIeQ,Coworking Space,CLOSED_PERMANENTLY,,,"coworking_space, event_venue, point_of_interest, service, establishment"
XLIII Specialty Coffee,My An,Cafe,67dbb823e95b63f8187e0c36,ChIJ7xtm7rMXQjER7ye2fxPfbFE,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, coffee_roastery, food_store, store, food, point_of_interest, establishment"
Xom Space,District 1,Coworking Space,67dbb827ddbd6ff42ecee057,ChIJzZHdUoYvdTEReFWbBoKxAds,Coworking space,CLOSED_PERMANENTLY,,,"coworking_space, point_of_interest, establishment"
Y'Est Works Coffee Bar,Sukhumvit,Cafe,674b37a25713b502134106b4,ChIJFTzHXSCf4jAR2MDQTHUOXwQ,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
Y'Est Works Coffee Roastery,Sukhumvit (Asoke),Cafe,674b37a204fee7c9b3adfee9,ChIJlSpmMOWf4jARfdSrmlYLyyE,Cafe,OPERATIONAL,,,"cafe, food, point_of_interest, establishment"
Yellow Coworking Space,Nimman,Coworking Space,660a6636d708a5ea159e49f8,ChIJAe6hv_o72jARruNHpKHt2_I,Coworking Space,OPERATIONAL,,,"coworking_space, finance, point_of_interest, establishment"
Yes Surf Siargao,General Luna,Cafe,67246a3a77bc6d78c33441c7,ChIJYwZrJG0JBDMRheoGYgBlrRU,Hostel,OPERATIONAL,YES,"hostel, lodging","hostel, lodging, restaurant, food, point_of_interest, establishment"
Yolk House Brighton Rock Place,Kemptown,Coworking Space,68a2fa29a392c76e4ce3160d,ChIJ59W-90CFdUgRC_hB9mxREow,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
Yolk House Farringdon,Farringdon,Coworking Space,68a2fa294f772123c82934f3,ChIJmbftluwbdkgRKQj_6QfuHCo,,ERROR:404,,,
You and Me,Srithanu,Cafe,6784e212668d29537c3dee7e,ChIJM8YKYwABVTARVq6FCQ9FNXo,Coffee shop,OPERATIONAL,,,"coffee_shop, thai_restaurant, cafe, breakfast_restaurant, restaurant, point_of_interest, food_store, store, food, establishment"
Young Son Cafe,Wok Tum,Cafe,6784e21b54282d61143169f4,ChIJ9V1w7lT9VDARlVO5GXqQtWw,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, store, point_of_interest, food, establishment"
Z! Coffee & Roastery,My An,Cafe,67dbb8238db6988b7bc4caa9,ChIJs4YU9IIXQjERt21AKrnYj68,Cafe,OPERATIONAL,,,"cafe, coffee_shop, food_store, store, restaurant, food, point_of_interest, establishment"
ZEIT Cafe,Neustadt,Cafe,666d6161832653f698d5b27f,ChIJP4tBeB2PsUcRVyGTPTz5Epo,Cafe,CLOSED_TEMPORARILY,,,"cafe, coffee_shop, food_store, store, food, point_of_interest, establishment"
ZIN Cafe,Canggu,Cafe,65fa86d0e0379bf78d52457e,ChIJ1a70wvFH0i0RajIckWuoU14,Restaurant,OPERATIONAL,,,"restaurant, coworking_space, cafe, event_venue, point_of_interest, food, establishment"
ZMOY CAFE,Old City,Cafe,67dbb8202484dbfd03be17fd,ChIJ_-L2YL062jARXCKsqtXsxjQ,Cafe,OPERATIONAL,,,"cafe, point_of_interest, food, establishment"
Zentralbibliothek Hamburg,St. Georg,Cafe,6666b10cbdb5c245d1fcc29c,ChIJq9okvTWjY0ERKRyR5d1bJ2g,Library,OPERATIONAL,,,"library, point_of_interest, service, establishment"
Zest Ubud,Ubud,Cafe,65fa86d0e0379bf78d5247b7,ChIJX5cf_T090i0RNTmzcpw74_Y,Vegan Restaurant,OPERATIONAL,,,"vegan_restaurant, vegetarian_restaurant, restaurant, food, point_of_interest, establishment"
Zohng Coffee,Old City,Cafe,660a66353df4a74b7e6752ea,ChIJXZRWons72jAR26Ig85Kbg44,Breakfast Restaurant,OPERATIONAL,,,"breakfast_restaurant, coffee_shop, cafe, restaurant, food_store, store, point_of_interest, food, establishment"
Zoku Vienna,Leopoldstadt,Coworking Space,67dbb82f6cc27ddd69368cec,ChIJxVPN_hkHbUcRsFkytwur4Dc,Hotel,OPERATIONAL,YES,"hotel, lodging","hotel, coworking_space, bar, event_venue, lodging, restaurant, food, point_of_interest, establishment"
bean batter,Altstadt-Lehel,Cafe,66c1ffe65f02084760873c87,ChIJH348-MPZnUcRzpkJG3L0T4Q,Cafe,CLOSED_PERMANENTLY,,,"cafe, breakfast_restaurant, coffee_shop, food_store, store, restaurant, food, point_of_interest, establishment"
betahaus HafenCity,Hafencity,Coworking Space,67dbb825e95b63f8187e0e6c,ChIJTazvhvmOsUcR2Z-BU3BlE88,Coworking space,OPERATIONAL,,,"coworking_space, event_venue, point_of_interest, service, establishment"
betahaus Schanze,Sternschanze,Coworking Space,67dbb826a763429798b83bb4,ChIJu-Z5G2mPsUcRQVBdqBCMN80,Coworking space,OPERATIONAL,,,"coworking_space, real_estate_agency, event_venue, point_of_interest, service, establishment"
betahaus | Kreuzberg,Kreuzberg,Coworking Space,67dbb81ab2bb3bdb73a475bb,ChIJqQFHjS1OqEcR8d99mafShxY,Coworking space,OPERATIONAL,,,"coworking_space, community_center, real_estate_agency, event_venue, point_of_interest, service, establishment"
black.,Old Town,Cafe,66838ea377d056cf201b64d4,ChIJuT-1Uvqwt4kRfo6LFV8_uRs,Museum,OPERATIONAL,,,"museum, tourist_attraction, history_museum, point_of_interest, establishment"
braena - coffee&breakfast,Eimsbuettel,Cafe,67dbb825c24274cca94b2e24,ChIJubzo1xiPsUcRZnF5ULw7akI,Cafe,OPERATIONAL,,,"cafe, breakfast_restaurant, restaurant, food, point_of_interest, establishment"
bright cafe,Canggu,Cafe,6809d00b146566dc3d30c443,ChIJ72ejGBU50i0RHhrjEnAbTWc,Restaurant,OPERATIONAL,,,"restaurant, coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
das cafe,Neubau,Cafe,6676cf066b98a81f2ce7c06a,ChIJL_bmjpEHbUcRyrTtS8sLvZw,Cafe,OPERATIONAL,,,"cafe, food, point_of_interest, establishment"
eOffice Fitzrovia,Fitzrovia,Coworking Space,6809cffe8b8009b34b39fc38,ChIJp82Vo9QEdkgRKHAe09jr19c,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
ecos work spaces hannover süd,Döhren,Coworking Space,688cc1e4c04b37d19159d16f,ChIJ37Ic7OAKsEcRhuAJG0jsSc8,Real estate agency,OPERATIONAL,,,"coworking_space, real_estate_agency, event_venue, service, point_of_interest, establishment"
hugsandcoffee,St. Georg,Cafe,67dbb826e400d4eb3b3db22e,ChIJcwJW2GWPsUcRRIYdSu3GXwU,Cafe,OPERATIONAL,,,"cafe, coworking_space, event_venue, real_estate_agency, food, point_of_interest, service, establishment"
mit cafe’,Wok Tum,Cafe,6784e213dbc183768451ccb2,ChIJxyByHN_9VDARmNRQnkARoFM,Cafe,OPERATIONAL,,,"cafe, food, point_of_interest, establishment"
myOffice - Downtown Dubai,Downtown Dubai,Coworking Space,67dbb823ed6cebb08a3d6ec8,ChIJU1J8XYFCXz4RAe9lK4B4bLk,Coworking space,OPERATIONAL,,,"coworking_space, business_center, point_of_interest, consultant, service, establishment"
myOffice - Dubai Marina Plaza,Dubai Marina,Coworking Space,67dbb824a75607567a510403,ChIJvZwgg7ATXz4RHjBTj1xeBsE,Coworking space,OPERATIONAL,,,"coworking_space, business_center, real_estate_agency, point_of_interest, service, establishment"
phil,Vienna,Untagged,6676cf05ea920b2e47e717eb,ChIJYwHMaoUHbUcRklFybRm2EAY,Cafe,OPERATIONAL,,,"cafe, breakfast_restaurant, book_store, bar, store, restaurant, food, point_of_interest, establishment"
